arg-id,argument,x,y,cluster-level-1-id,cluster-level-2-id,cluster_id,cluster-level-2-label,cluster-level-2-description
49,・ 環境省資料では 8000 ベクレル毎キログラムは「安全に処理できる基準」と説明していたはず。今回は「（復興）再生利用」する基準と変化している。処理とは除染のための作業や、移動、保管、処分となっていて、再生利用、再利用の言葉はない。,12.047638,18.870073,1_60,2_85,2_85,放射性物質の基準設定と再利用方針への疑念,このクラスタは、放射性物質の基準設定に関する政府の方針変更やその透明性に対する疑念を表しています。特に、8000ベクレル毎キログラムという基準が、従来の『安全に処理できる基準』から『復興再生利用』の基準に変化していることに対する不信感や、内部被ばくと外部被ばくの基準設定の不整合性が指摘されています。これらの基準が、特定の結論を支持するために設定されているのではないかという懸念が中心です。
50,・ 除染ができる技術開発が進むまで保管し、然るべき時に環境汚染しないように処理すべき。,8.833681,17.932577,1_50,2_39,2_39,除染土の再利用に対する懸念と透明性の要求,このクラスタは、除染土の再利用に関する不透明な基準や手続き、そしてその安全性に対する懸念を表明しています。具体的には、除染土の安全基準が不明瞭であること、除染土の再利用が矛盾していると感じられること、除染土の量や処理方法の変更が不透明であること、そして長期的な影響に関する科学的研究が不足していることが指摘されています。また、除染土の表現に対する違和感も示されており、全体として透明性と安全性の確保を求める声が強調されています。
51,・ いかに放射性物質の危険性を最小限にするか、政府主導で研究・分析を進めるべき。,10.640669,18.115618,1_77,2_52,2_52,放射性物質の安全管理と透明性の確保,このクラスタは、放射性物質に関連する安全性の確保とその透明性に関する懸念を中心にしています。復興再生利用における放射能濃度の管理、政府主導の研究・分析の必要性、浸出水中の放射性物質の検査方法の改善、そして市民への納得のいく説明の重要性が強調されています。これらの意見は、放射性物質の取り扱いにおける安全性の確保と、政府や関係機関による透明性のある情報提供の必要性を訴えています。
52,・ 汚染土の⾧期的な影響に関する十分な科学的研究がまだ行われていない中で、このような使用を認めることはリスクが過大。,8.755542,18.104326,1_50,2_39,2_39,除染土の再利用に対する懸念と透明性の要求,このクラスタは、除染土の再利用に関する不透明な基準や手続き、そしてその安全性に対する懸念を表明しています。具体的には、除染土の安全基準が不明瞭であること、除染土の再利用が矛盾していると感じられること、除染土の量や処理方法の変更が不透明であること、そして長期的な影響に関する科学的研究が不足していることが指摘されています。また、除染土の表現に対する違和感も示されており、全体として透明性と安全性の確保を求める声が強調されています。
53,・ 被ばく量のシミュレーションもしないで、こんな省令を通そうとする事に驚く。,12.21393,18.159145,1_66,2_55,2_55,被ばく量シミュレーションの重要性と省令への懸念,このクラスタは、被ばく量のシミュレーションを行わずに省令を通そうとすることに対する驚きと懸念を表しています。被ばく量のシミュレーションは、放射線の影響を評価し、安全性を確保するために重要であると考えられており、そのプロセスを省略することへの不安が示されています。
54,・ 再生利用に伴う作業員の被ばく実態に関して、シミュレーションだけでなく実証事業（飯舘村⾧泥地区等）に基づいた具体的な内部・外部被ばくの実数を示して、追加被ばく年間１ミリシーベルトを越えないことを提示すべき。,12.160754,18.405304,1_66,2_101,2_101,放射線被ばく基準の緩和とその影響に対する懸念,このクラスタは、放射線被ばく基準の大幅な緩和に対する疑問と、再生利用に伴う作業員の被ばくに関する具体的なデータの提示を求める声が中心です。特に、基準緩和の妥当性や、実証データに基づく被ばくの実態を明確にすることの重要性が強調されています。
55,・ 除去土壌の再生利用による生態系への影響が十分に評価されていない。,10.047665,17.34438,1_58,2_22,2_22,除去土壌管理と再生利用におけるリスク評価と管理の重要性,このクラスタは、災害による土壌流出や除去土壌の管理に関するリスク評価と管理の重要性に焦点を当てています。具体的には、災害時の土壌流出に対する対応策の不足、除去土壌の発生場所での保管の重要性、そして再生利用による生態系への影響評価の不足が指摘されています。これらの意見は、除去土壌の適切な管理と再生利用におけるリスクを最小限に抑えるための包括的なアプローチの必要性を強調しています。
56,・ 九州大学の研究によれば福島第一原発に近い土壌ほど水溶性セシウムが多く含まれる結果が示されているところ、環境省が地下水汚染の心配はない根拠として示した３つの実証事業のうちの２つは水溶性セシウムが少ない福島「県外」の土壌を用いた実証事業、残り１つの実証事業も盛土施行期間の途中からしか浸透水の放射能のモニタリングを行っておらず、施工期間の初期に雨水等で水溶性セシウムが流出する可能性を否定できる試験ではない。したがって、福島県内の除去土壌を再生利用した際に、施行工事の初期にセシウムが流出する可能性が払しょくできていないため、この点を改めて検証すべき。,10.802769,19.42787,1_72,2_127,2_127,福島第一原発周辺の土壌におけるセシウム浸透と環境省の実証事業の問題点,このクラスタは、福島第一原発周辺の土壌におけるセシウムの浸透に関する懸念と、環境省が行った地下水汚染に関する実証事業の問題点に焦点を当てています。特に、実証事業が福島県外の土壌を用いていることや、施工期間の初期における水溶性セシウムの流出可能性を十分に検証していない点が指摘されています。これにより、福島県内の除去土壌を再生利用する際のセシウム流出のリスクが払拭されていないことが強調されています。
57,・ 放射線に閾値はなく、どんなに小さな放射線量でも健康リスクをゼロにする保証はない。,10.67469,18.874659,1_75,2_125,2_125,放射線の健康リスクに対する厳格な安全基準の必要性,このクラスタは、放射線の健康リスクに対する懸念を示し、特に子どもたちが利用する場所での放射線管理において、より厳格な安全基準の設定が不可欠であることを強調しています。放射線には閾値がなく、どんなに小さな量でも健康リスクを完全に排除することはできないため、特に感受性の高い子どもたちの安全を確保するための対策が求められています。
58,・ 年間 1mSv でも 70 年続けば 70mSv。ICRP(国際放射線防護委員会)の控えめな推定でも、がん死が 10 万人あたり 350 人増える。これは発がん性化学物質の環境基準の 350 倍。,11.110133,18.886806,1_63,2_83,2_83,放射線被曝と環境基準に関する懸念と批判,このクラスタは、放射線被曝に関する国際基準と日本国内の政策に対する懸念や批判を中心にしています。具体的には、年間被曝量の累積による健康リスク、福島における被曝基準の特例措置に対する不満、除去土壌の長期的な管理の難しさ、そして環境省の安全基準に対する疑問が挙げられています。これらの意見は、放射線被曝のリスク管理と政策の一貫性に対する問題提起を行っています。
59,"・ 被ばく線量と影響を過小評価している。環境省は今回の「復興再生利用」で 8,000Bq/kg の土壌を再利用しても年間 1ｍSv以下で、問題はないと主張しているが、生活空間に汚染土があれば、常に被ばくし、被ばく量は増加すると考えるのが常識。無用な被ばくを避けることが重要。",11.142517,18.656029,1_62,2_40,2_40,被ばく線量評価と安全基準に対する懸念と批判,このクラスタは、被ばく線量の評価や安全基準に対する懸念と批判が中心です。特に、環境省の主張する被ばく線量の過小評価や、除去土壌の再利用に伴う被ばくリスクに対する不安が強調されています。また、子どもや地域住民に対する具体的な対策の必要性が指摘されており、現行の基準や方針に対する不信感が表れています。
